UserID,ISBN,BookRating
1903,0340697687,10
1903,0345409469,10
1903,0380810336,10
1903,044022330X,6
1903,0446391581,10
1903,0452266688,10
1903,0465021433,10
1903,0517084732,8
1903,068815252X,3
1903,078686351X,6
1903,0806957050,10
1903,0812550706,10
1903,1564146731,9
1903,1565115228,10
1903,1581820542,1
1903,1585420611,10
1905,0553274503,5
1915,0440224659,7
1918,1841492086,8
1923,0330357190,8
1923,0413588106,8
1923,0671757059,8
1928,0312267819,5
1928,0316666343,10
1928,0394830148,9
1928,0835902242,8
1928,1563521024,5
1933,0440226430,8
1937,0060175532,7
1945,0671023373,10
1947,0679748083,9
1949,0425175405,8
1951,0749930721,7
1961,0345298365,8
1966,1570422826,7
1971,0312874995,7
1978,0425185702,10
1989,0684862719,9
1990,8532501192,5
1990,8570070063,9
1990,8585622032,7
1995,8485229606,5
1996,0140272658,8
1996,0552998338,7
2009,0385299842,7
2009,0486243451,8
2009,0713723076,9
2009,071411393X,9
2009,087226002X,7
2009,1555910408,8
2010,0380796090,6
2010,0399147357,7
2010,0440221420,5
2010,0446604666,10
2010,0451197879,8
2010,0671614460,4
2010,0684836491,5
2010,0684859262,8
2010,0688156126,9
2010,0740704532,8
2010,0836221974,5
2010,1552976246,2
2012,0316154067,9
2012,0345353145,8
2012,0413588106,10
2012,0449221482,8
2012,0515120863,6
2012,0553279912,10
2012,0553348973,5
2012,0670892963,2
2012,0671023616,8
2012,1855681870,8
2018,0446516538,5
2019,0440211727,5
2019,0440214041,5
2024,0060167084,8
2024,0151002231,9
2024,0226067114,8
2024,0312028784,7
2024,0380717972,9
2024,0385239068,5
2024,0393011224,9
2024,0415907411,8
2024,0472095978,9
2024,0525480374,5
2024,0525943730,5
2024,0802116825,8
2024,0802130259,5
2024,0807079200,9
2024,0812822625,5
2024,0841502439,9
2024,0846705672,9
2024,0877736510,8
2024,0878670319,9
2024,0890876096,8
2024,0896082172,8
2024,1560238763,8
2024,1565842103,8
2024,1895857058,9
2030,0062500287,10
2030,0062502174,10
2030,0062507567,10
2030,0062508482,10
2030,0062509594,10
2030,0062513346,10
2030,0140298479,10
2030,0140422226,10
2030,0385315287,10
2030,0385484100,10
2030,0394404289,10
2030,0440108268,10
2030,0440204321,10
2030,044020562X,10
2030,0446676489,10
2030,0525945040,10
2030,0553255959,10
2030,0553274384,10
2030,0553476580,10
2030,067084487X,10
2030,0671777351,10
2030,0694524638,10
2030,0743400720,10
2030,0786860642,10
2030,0806514094,10
2030,0809237601,10
2030,0809237628,10
2030,0811812006,10
2030,0821211226,10
2030,0912365579,10
2030,0915811898,10
2030,1561706213,10
2030,1561707236,10
2030,1561707244,10
2030,1577310454,10
2030,1577311868,10
2030,1880032627,10
2030,1882591275,5
2033,0030020786,7
2033,0060256664,10
2033,0061056278,10
2033,0061056286,8
2033,0133502813,10
2033,0140386645,8
2033,0142000663,10
2033,0316779032,10
2033,0345337662,5
2033,0345340426,10
2033,0399523308,6
2033,0439064864,9
2033,0439136350,9
2033,0439139597,9
2033,043935806X,9
2033,0451456718,10
2033,0451456734,10
2033,0451457781,8
2033,0452279089,10
2033,0471485527,10
2033,0553573136,8
2033,0590353403,9
2033,0671519751,10
2033,0671676253,10
2033,0688149790,8
2033,0716723980,7
2033,0716724022,7
2033,0765342987,10
2033,0765345048,10
2033,0786861320,8
2033,0812090381,9
2033,0812520157,10
2033,0812532554,10
2033,0812532597,8
2033,0812533550,10
2033,0812575717,10
2033,0836204387,10
2033,0836218256,9
2033,0836218787,10
2033,0836220889,10
2033,0836221362,10
2033,0886773784,10
2033,0886774012,9
2033,0886775167,8
2033,0886775876,10
2033,0889652066,8
2033,0920668372,10
2033,0965921506,10
2033,156305700X,7
2035,0140376410,8
2036,0452281296,8
2036,1573229326,9
2038,038072930X,8
2041,0060923717,7
2041,0151003394,8
2041,0316754315,3
2041,0345406036,8
2041,0385416342,7
2041,0385424736,7
2041,0671617028,8
2041,0671672576,6
2041,0679743243,5
2041,068483376X,1
2041,068484270X,5
2043,0345421825,10
2045,8817844330,6
2046,0373123086,6
2046,0380752123,10
2060,0380896931,9
2063,0971942315,8
2066,3455059554,4
2070,0553275860,9
2074,844140898X,8
2075,3423105518,10
2077,0380725398,5
2082,0590254715,8
2084,8420443026,8
2084,8420483885,7
2084,843396951X,7
2084,8434845091,6
2084,8440616368,9
2084,8440682441,6
2084,8474448174,7
2084,8477021473,8
2084,8478886818,8
2084,8484500020,8
2084,8484509125,6
2089,0446605239,10
2090,0380470845,8
2090,0440162041,10
2090,0671646575,5
2090,0671739778,6
2090,0679770232,5
2097,0060955775,9
2099,0440224764,8
2103,0140259988,10
2103,014029645X,10
2103,0142003409,10
2103,0385472951,9
2103,0395629497,10
2103,0441225691,9
2103,0451451686,10
2103,0671577727,10
2103,0671721720,10
2103,0671875965,10
2103,0679723374,6
2103,0679745963,7
2103,068486780X,8
2103,0716744481,7
2104,0671010115,8
2105,0671004549,7
2106,0312422601,5
2106,0375509283,6
2106,0553565915,8
2106,081297106X,6
2108,0553572997,9
2109,055356160X,4
2110,0060987529,7
2110,0064472779,8
2110,0140022651,10
2110,0151008116,5
2110,015216250X,8
2110,0345260627,10
2110,0345283554,10
2110,0345283929,10
2110,0345307674,10
2110,0345314255,10
2110,0345317580,10
2110,0345335287,10
2110,0345362276,10
2110,0345375580,10
2110,0380570009,10
2110,0394707745,8
2110,042516540X,8
2110,0439240700,10
2110,0441000150,10
2110,0451077237,8
2110,0451137965,9
2110,0486270718,10
2110,051512463X,8
2110,0515127396,8
2110,0515134384,5
2110,0515136557,3
2110,0590109715,10
2110,0590109960,10
2110,0590213040,10
2110,059035342X,10
2110,0590448315,8
2110,0590448323,8
2110,0590448595,8
2110,059045367X,8
2110,059046678X,10
2110,0590629778,10
2110,0590629786,10
2110,0590629794,10
2110,0590629808,10
2110,0671001868,8
2110,0671527215,9
2110,0671529714,7
2110,0671532642,8
2110,067166865X,10
2110,0671695304,10
2110,0671751174,10
2110,0671802283,8
2110,0679023755,8
2110,068808527X,8
2110,0807842613,9
2110,0812505042,10
2110,0898863538,8
2110,1558504184,8
2115,0515120618,7
2116,0671004573,7
2119,0971766711,5
2127,0446605239,8
2130,0201731355,8
2132,0060002050,8
2132,0440236401,8
2132,0451208293,9
2132,0553583905,1
2132,0843950676,8
2132,0843952059,9
2132,1551666766,8
2132,1551668424,8
2134,0060392703,10
2134,0385483813,7
2134,0399517405,9
2134,0671743228,10
2134,0684866048,10
2134,0688164307,8
2134,1556590415,6
2134,1885171013,7
2135,0446400688,6
2135,0804110867,8
2136,0399143335,8
2136,0441001866,8
2136,0515134384,8
2138,0671743562,8
2139,0142004235,8
2139,0385335830,7
2139,0515130389,10
2139,0515135062,10
2139,0553272837,10
2139,0743262174,8
2141,0595197124,6
2147,0689859376,8
2148,0316182540,8
2152,037542217X,7
2152,0375727132,7
2152,0446612545,7
2155,8421615386,6
2163,325723273X,7
2169,0743412028,7
2170,3442429439,7
2172,0425169693,5
2178,0452269571,5
2179,0060392452,9
2179,0252068505,8
2179,0312263120,8
2179,0380815931,10
2179,0385504209,10
2179,0446532231,9
2179,0451455789,9
2179,0451458370,9
2179,0451524934,8
2179,0553373803,10
2179,0590353403,10
2179,0618002219,9
2179,0671721046,10
2179,0886777844,9
2179,0887307884,9
2179,0915035170,9
2179,0932130097,8
2179,0941104184,10
2179,1566393523,8
2181,0765341840,8
2183,0671021001,9
2189,0141002077,6
2189,0312243359,8
2189,0394757653,7
2189,2253182389,7
2189,2877141667,4
2190,0812579569,7
2197,0312291639,9
2197,0375727434,7
2197,0449701875,8
2197,0449702146,10
2197,0449702545,8
2197,0449702936,8
2197,0590471570,9
2197,0590477323,7
2197,1550223968,8
2198,0451524934,10
2199,0099771519,9
2203,014043187X,7
2204,0440211727,9
2218,0425101452,8
2219,0192816489,8
2222,014018869X,9
2222,189251415X,8
2223,1401068049,5
2224,2070374637,7
2226,2890377741,9
2230,0375505296,2
2238,034536662X,10
2238,0553348981,10
2240,0486251772,8
2250,0684874350,8
2253,0446611212,8
2255,0316168688,8
2255,0425175405,7
2255,0452264790,8
2271,0684874350,10
2276,0061099155,9
2276,0312989385,10
2276,0345404793,9
2276,0380002930,9
2276,0385505833,5
2276,0399146725,10
2276,0425119653,8
2276,0425172546,9
2276,0425182908,4
2276,0440220793,7
2276,0440221471,10
2276,0440236673,10
2276,0440237424,6
2276,0441317502,9
2276,0446364622,8
2276,0446609323,9
2276,0446612790,10
2276,0451163710,10
2276,0451456726,10
2276,0451456734,10
2276,0553144286,8
2276,0553240307,10
2276,0553263226,10
2276,0553576801,8
2276,0553582526,9
2276,0553583468,10
2276,0553584510,9
2276,0553585118,10
2276,0553585681,10
2276,0671016768,8
2276,0671442686,10
2276,0671660632,5
2276,0671721542,9
2276,0671729446,5
2276,0671876015,10
2276,0743412753,9
2276,0805063897,10
2276,0812513711,8
2276,0812517725,8
2276,0886775167,10
2276,1893224902,10
2281,0061008427,3
2281,0425181103,7
2287,0060981180,6
2287,0061051098,6
2287,0140077022,5
2287,0375706062,6
2287,0380014033,7
2287,0425147622,7
2287,0446360856,6
2287,0451180410,7
2288,0020519109,4
2288,0070212570,8
2288,0310466628,6
2288,0312993560,8
2288,0425115801,10
2288,0425144429,5
2288,0425188809,10
2288,0440206707,7
2288,0446363510,6
2288,0553210092,5
2288,0553582763,9
2288,0671623931,3
2288,0821764462,10
2288,0821770594,10
2292,0451204948,8
2295,0062502182,6
2295,0486290492,8
2296,0399144137,8
2296,0743436741,7
2305,0609600567,7
2311,0786404019,10
2312,0140348107,8
2313,0020442602,9
2313,0060173289,9
2313,0295955252,8
2313,0312186754,5
2313,0312275560,6
2313,0312876513,6
2313,0345348036,9
2313,034545104X,5
2313,0385470142,9
2313,0385482388,5
2313,0394756827,10
2313,0395874653,8
2313,0399141146,3
2313,0399146431,5
2313,0452260116,9
2313,0520077806,8
2313,0553278223,7
2313,0679729259,8
2313,0679733760,7
2313,0679741410,6
2313,0679745580,8
2313,0803287100,6
2313,0812533550,9
2313,0820319627,7
2313,0824811720,6
2313,0870238566,7
2313,0879520388,7
2313,1558850481,6
2324,0425177696,8
2326,0880381736,8
2326,9721013412,8
2329,074346771X,4
2333,0312195516,9
2333,0399138749,7
2333,0571069134,7
2334,0811816583,9
2335,1588512681,7
2336,1573228745,9
2337,0060928336,9
2337,0060987561,7
2337,0136714897,10
2337,0142001740,8
2337,0312265867,7
2337,0345350499,9
2337,0385505833,7
2337,0440403278,10
2337,0446528757,9
2337,0451191145,9
2337,0451191153,8
2337,0671510126,8
2337,0689823517,10
2337,0803722907,9
2337,0842314296,10
2337,0875093663,10
2337,1880089858,10
2339,055328424X,6
2340,0373250290,4
2345,1844262553,9
2349,3548600867,9
2349,3596124166,3
2350,0525945172,8
2351,3462029916,5
2354,014131088X,8
2354,0152008772,8
2354,0380814021,7
2355,0312150601,8
2357,0375725784,8
2358,0140071083,6
2358,0345302745,8
2358,0345348176,8
2358,0440220653,8
2358,0440400759,8
2358,055325636X,7
2358,0553272004,7
2358,0671899619,8
2363,0440234948,6
2363,0451450787,9
2363,0451450825,9
2363,0451450876,9
2363,0451451899,9
2363,0451451996,9
2363,0451452380,9
2363,0451452542,9
2363,0451453026,9
2363,0451453689,9
2363,0451453697,9
2363,0451453700,9
2363,0451453719,9
2363,0451453727,9
2363,0451456998,9
2363,0451457374,9
2363,0451457471,9
2363,0451458184,9
2363,0451458397,9
2363,0451459954,9
2363,0671578375,5
2363,0671726889,9
2366,0553210092,8
2368,0395390338,10
2375,0345424719,7
2375,0345465083,7
2375,0671003755,9
2375,0684803143,7
2376,0446610100,6
2379,0440224624,8
2385,0440216745,7
2385,0446604666,6
2385,1857027795,8
2388,0142001740,6
2389,3423202343,6
2389,344242979X,9
2399,0345317580,7
2399,0345334310,8
2399,0345337662,9
2399,0671730177,9
2399,0671876015,9
2399,0812533666,4
2404,0679766758,10
2404,0967224918,7
2406,3257228449,4
2406,3442440246,3
2406,3442727758,5
2406,3492215416,2
2406,3499431009,8
2406,3746618959,5
2411,0152017976,5
2411,0152017984,6
2411,0307100227,6
2411,0671522728,5
2411,0886251788,5
2411,0971880107,3
2414,0062502182,7
2415,3596270952,9
2415,3596271088,8
2416,8477204055,7
2417,051513290X,7
2421,0151104506,8
2425,0425175006,7
2437,0061032093,9
2437,0515114693,9
2437,051512317X,7
2437,0671003518,9
2439,0060004533,8
2439,0060507403,8
2439,0345367421,7
2439,0380002930,10
2439,0425174468,7
2439,0553212761,8
2439,0679767398,7
2439,080215185X,9
2442,8806134817,5
2442,8806155873,8
2442,8807809907,10
2442,8807810778,10
2448,0718143043,6
2453,0515122491,10
2461,0446363170,9
2461,0553562967,7
2462,0449003183,8
2462,044920474X,9
2462,0449244970,8
2462,0804110379,8
2462,0804117934,9
2466,0312966970,9
2466,0312971346,9
2466,0399147101,10
2470,0449146383,9
2470,0553378260,5
2473,1556614438,10
2481,0140280553,8
2481,0312850581,9
2481,0930031067,8
2484,0385474016,7
2485,0812504364,5
2499,080213825X,5
2501,0500280673,10
2503,1400034779,7
2504,048640076X,4
2506,8432227587,7
2508,0349109931,9
2515,8466307982,7
2520,8466301151,10
2528,0671867156,10
2534,0140124497,5
2545,3426620685,4
2545,3499123665,5
2549,2020482363,7
2549,2253057835,6
2550,052594527X,10
2552,3257204833,5
2552,3404141970,7
2552,3596122279,7
2552,3596156963,7
2559,0060928336,7
2559,0375701044,3
2559,0671036505,4
2562,0375412824,8
2565,1558743669,10
2569,0553572997,8
2574,0708842100,3
2578,0590453661,8
2579,059042761X,10
2580,0385721617,7
2580,0446300101,6
2583,0694013226,9
2584,0441005764,10
2589,0399147772,7
2589,0439101336,8
2589,0440237416,8
2589,0451410777,6
2589,0671024051,7
2589,0671026801,7
2589,0671034065,4
2589,0684869829,8
2590,0380730359,9
2591,0449212602,9
2597,006018700X,8
2597,0571174450,9
2597,0684836483,7
2598,0312848846,8
2605,0767907817,7
2611,0553208845,7
2622,030681188X,10
2622,0688155022,10
2622,0743204158,7
2622,088064219X,8
2622,1904095399,5
2630,0394541545,8
2630,0684823780,8
2630,0800758358,8
2632,0385493800,9
2632,0877958920,5
2633,0440235758,3
2634,0743216458,8
2638,0061007129,6
2638,0142000205,8
2640,0425147622,8
2643,0886773784,9
2644,0440228204,10
2644,0883657635,8
2651,0425180964,8
2651,0812520793,6
2653,0312109393,7
2653,0399148019,9
2655,8807014467,8
2656,0373063121,10
2665,0140620338,5
2670,0743411250,7
2678,0375700692,4
2678,0590129988,7
2679,0140016821,7
2681,0312955510,5
2683,0786867086,10
2685,0345396537,9
2687,0452272092,8
2688,3407808836,2
2688,3423085711,5
2688,3499262967,4
2690,0380896931,4
2700,0743206045,7
2718,0451518845,10
2719,0064407721,7
2719,0140089365,7
2719,0345441443,5
2719,038072345X,5
2719,0395869463,7
2719,0440911710,7
2719,0441009700,5
2719,0441535771,8
2719,0451521285,10
2719,0451521358,8
2719,0553265571,8
2719,0553266055,5
2719,0812566351,8
2731,0553274864,5
2731,0671025570,5
2731,0805064362,4
2731,1888604182,3
2738,0743222229,8
2738,8806163698,4
2749,0345272579,10
2759,0156007568,5
2759,0385199570,10
2766,0060958022,8
2766,0060975849,9
2766,014034294X,9
2766,0141304707,9
2766,0316666343,9
2766,038039586X,9
2766,0385508417,7
2766,0425178102,5
2766,0440204194,8
2766,0440211263,8
2766,0440219078,8
2766,0440221595,8
2766,0440237688,7
2766,044048474X,7
2766,0446310786,10
2766,0446516538,6
2766,0446611867,7
2766,0449005615,9
2766,0553279912,7
2766,059048575X,7
2766,0670030643,8
2766,0671721291,6
2766,0679733760,5
2766,0679751602,6
2766,0684801221,10
2766,0767902521,8
2766,0849929660,8
2766,0877191174,8
2766,0971880107,6
2766,1558745718,7
2766,1566840287,7
2766,1576734013,8
2766,1584851651,8
2769,8806134817,7
2770,0312863403,7
2770,0517580497,9
2770,0553141406,9
2770,0842329129,6
2776,0140380361,9
2776,0486280616,7
2776,1558744630,8
2789,0394588169,8
2789,8475843271,5
2790,038533348X,10
2793,0515135062,7
2793,0671695126,6
2793,0671759329,5
2799,0140193383,7
2799,0446670626,7
2799,0451524934,10
2799,0553213539,8
2799,0590429892,8
2799,0671004107,8
2799,0782123813,6
2799,0782125352,6
2799,0812513711,9
2799,0812517725,9
2799,1561703249,6
2799,1890159018,7
2808,8420634778,5
2837,0449200396,6
2844,0812517725,8
2850,0425173615,8
2853,0060907215,7
2853,0425098680,10
2853,0553245694,10
2853,0684186454,9
2853,0874775639,8
2854,0316666343,7
2854,0446523569,7
2854,0446610399,5
2854,0670873683,8
2855,0020519001,5
2855,0375704906,5
2855,0399144463,5
2855,0425168700,7
2855,0425180964,8
2859,015600710X,5
2861,0688127169,10
2863,9722110195,7
2864,0714832529,8
2872,0812551532,8
2883,0451132157,10
2889,0312263449,8
2891,0060504080,9
2891,0060548533,8
2891,0060928336,6
2891,0142001740,7
2891,0156027321,5
2891,0345404475,7
2891,0374100128,7
2891,0375404929,5
2891,0375727434,7
2891,0385482388,7
2891,038548951X,8
2891,0385503857,9
2891,0446610380,6
2891,0446677426,9
2891,0446690295,7
2891,0449912558,9
2891,0452260116,8
2891,0553100343,5
2891,0553211404,7
2891,0553562967,7
2891,0571169341,10
2891,0671003755,7
2891,0679732764,8
2891,0684853701,6
2891,074325547X,8
2891,0802136346,7
2891,0804106304,7
2891,140003065X,9
2891,1400032717,8
2891,1589880013,7
2891,1594200106,6
2892,0684857820,9
2893,8420448583,6
2893,8475966519,7
2893,8479274182,5
2896,0586213333,6
2906,2246567610,3
2906,2253153427,7
2906,2715223528,9
2907,044023722X,5
2914,0812551583,7
2935,0446674109,5
2935,0684846861,6
2935,0761521097,8
2935,1582430748,5
2936,1853811262,4
2942,0375704973,8
2945,038548951X,8
2946,0752848011,5
2948,1580083412,10
2954,0060183527,7
2954,0060973129,8
2954,031224116X,8
2954,0380973499,7
2954,0385319622,9
2954,0440235502,10
2954,0440236304,7
2954,0743201981,6
2954,0767908244,8
2954,0804100039,6
2954,0891415947,7
2954,1853673110,4
2966,038531258X,7
2972,0553080237,6
2973,0679459596,8
2977,0060981180,8
2977,0062735233,9
2977,0142001430,7
2977,0306809893,5
2977,0316569321,7
2977,0345413938,8
2977,037570504X,5
2977,0375725784,3
2977,0380704161,9
2977,0385491050,3
2977,0425130215,9
2977,0425175111,8
2977,0446605786,8
2977,0449002632,8
2977,0452282152,7
2977,0525945210,6
2977,0670894494,6
2977,0671021001,9
2977,0671496107,10
2977,0764809326,6
2977,0821221817,10
2977,0867163968,10
2982,0441790348,8
2982,0553212141,8
2983,0671602705,10
2985,0843946385,1
2991,0439978238,3
2992,0385420161,9
2995,0060928336,6
2996,0345361792,8
2996,0425118703,7
3003,9510236756,5
3005,0312278586,5
3005,0452277337,5
3009,0385424728,7
3017,0380792737,6
3017,0571200435,9
3017,0811802981,8
3017,2070367622,10
3017,8807015188,5
3023,1567313671,9
3023,1573245216,9
3026,0804106304,8
3030,0553109839,8
3032,0971880107,1
3048,0670891576,10
3052,1400032717,9
3053,3442431875,10
3054,0425184129,7
3060,0140259112,8
3061,0439339170,8
3062,0375401598,7
3063,0553106678,8
3063,0684802988,7
3071,1558214291,5
3077,0380699176,8
3079,0312278586,5
3079,0312305060,8
3087,0394751043,9
3088,2070388905,7
3088,2221081722,8
3089,0441007015,8
3095,9500418606,7
3099,0440211727,8
3099,0446601241,7
3099,0446610038,7
3100,0316601950,6
3101,8439703651,5
3104,0374526893,6
3104,0805060200,7
3104,0805063897,8
3104,1583940634,6
3106,0312872399,8
3106,0451456718,10
3106,0451456726,5
3106,0451456734,10
3106,0765342987,10
3113,0385265700,6
3114,0330327917,8
3133,0061097314,9
3142,0060092963,8
3142,0060517611,8
3142,0425192695,8
3142,0446674346,9
3142,0553802550,10
3145,0140094903,5
3145,0312992203,6
3145,0375821813,8
3145,0380720191,10
3145,0394571029,10
3145,0425182908,7
3145,0440128994,7
3145,0440129613,7
3145,044021145X,9
3145,0440419468,8
3145,0446359866,9
3145,0446611611,8
3145,044661193X,9
3145,0743469801,9
3145,1573229326,5
3146,0590455761,7
3150,0446365505,9
3154,002542730X,8
3154,0451203895,5
3154,0804111898,8
3165,0345309006,9
3165,0345309014,10
3166,0553272535,10
3167,0060298774,7
3167,0142002054,8
3167,0312865031,7
3167,0345337662,5
3167,0345370775,9
3167,034540288X,7
3167,0380012863,8
3167,0399136487,8
3167,0425104052,9
3167,0425181464,8
3167,0440219078,10
3167,0440998050,10
3167,0441006345,7
3167,0449219631,7
3167,0451458125,8
3167,0515090174,7
3167,0553142046,10
3167,0553213377,10
3167,0553574353,10
3167,0671004107,9
3167,067150987X,6
3167,0671721380,7
3167,0786889527,6
3167,080410526X,6
3167,0812505018,8
3167,0812550706,10
3168,0684872153,8
3172,039480001X,10
3174,0345273303,10
3175,0446365661,7
3177,1857022424,7
3191,0375504397,8
3191,0452283205,6
3191,0684853515,5
3192,0064407667,7
3192,0316777730,7
3192,0316779237,7
3192,0374524912,7
3192,0875427324,5
3192,0892962275,6
3193,055344171X,5
3193,0733801862,5
3194,0875421180,10
3197,055308013X,7
3200,8439709498,7
3206,0385484518,8
3209,0460872125,8
3232,0553236202,5
3243,0385498721,7
3251,8807810778,8
3260,038072975X,7
3261,0316666343,8
3266,014006690X,9
3266,0226424197,7
3266,0374521352,10
3266,0874771641,8
3282,0345275675,10
3282,0441135560,10
3282,0451160533,9
3282,0451176812,9
3282,0451190955,9
3282,0451205421,8
3282,0553148001,9
3282,0671720414,9
3282,0773760555,9
3282,1579542085,9
3283,3789131202,8
3289,0195103793,8
3289,0811807282,5
3289,0816303630,9
3293,8440616368,8
3293,8472236552,9
3296,0060283122,9
3300,0439136350,10
3305,0028642333,7
3305,0743412028,10
3310,0440235642,10
3310,0671042858,7
3315,0330486705,5
3320,848856497X,7
3326,3257224974,5
3326,3404122631,6
3326,345305136X,8
3326,3453061187,6
3326,3596129397,7
3326,9972847012,3
3328,051604642X,9
3329,0345289072,7
3329,0345313577,7
3329,0345379802,8
3329,0380803151,5
3329,0440234743,8
3329,0553297988,7
3329,0553568728,7
3329,0671654209,7
3329,0679448594,5
3329,0743435346,5
3329,0884046818,9
3329,0886778697,9
3331,006109157X,8
3331,0345444892,7
3331,0425161242,10
3331,0425189104,6
3331,0446527785,10
3331,0446613436,9
3331,0449006530,4
3331,0451205294,7
3331,0553576011,9
3331,067102535X,9
3331,0671868713,9
3332,056353723X,7
3332,0747257574,7
3332,0755310047,5
3344,0142003190,7
3344,0312272057,7
3344,042518336X,8
3344,0671027360,8
3344,1400034779,9
3346,0020427859,5
3346,0030181011,10
3346,0064407055,5
3346,0141309814,8
3346,031286258X,8
3346,0312890044,9
3346,0316107018,7
3346,0316666343,9
3346,0345413350,8
3346,0345441435,6
3346,0380789035,6
3346,0441068804,7
3346,0689710879,6
3346,0689710887,6
3346,0836204387,9
3346,0836217225,8
3346,0836217616,7
3346,0836218256,10
3346,0836218353,10
3346,0836218620,9
3346,156389470X,10
3346,2842772032,10
3350,0140293248,6
3350,0316096199,8
3350,0385335830,8
3350,0679408835,7
3350,0804106304,10
3355,8429710329,8
3355,843509975X,6
3355,8448902378,8
3355,8449503027,8
3355,8488791518,7
3357,0689829655,6
3362,0345419995,6
3362,0375725784,7
3362,0385238614,3
3363,0060652934,7
3363,0060688246,7
3363,006098824X,10
3363,0064405176,10
3363,0064472795,10
3363,0140186484,10
3363,0312171838,10
3363,0316096199,10
3363,0345403339,10
3363,0373250126,8
3363,0373250207,10
3363,0373250223,9
3363,0380754843,8
3363,0380814021,10
3363,0380973545,10
3363,0440228352,9
3363,044652087X,10
3363,0446526479,9
3363,0446672211,10
3363,0451409256,10
3363,0553213164,10
3363,0671027344,9
3363,0679751602,8
3363,0763616052,9
3364,1895636337,7
3368,0062515802,6
3368,0684859769,9
3368,0684859777,8
3368,1556522126,6
3371,0070212570,10
3371,0373079613,7
3371,0373484003,7
3371,0373484410,5
3371,0380775840,5
3371,0380807866,7
3371,0394800133,10
3371,0394900014,10
3371,0399226907,10
3371,0425175405,8
3371,0440147956,10
3371,0440224551,9
3371,0440226430,9
3371,0451169530,10
3371,0505522675,6
3371,0515124656,6
3371,0553563343,6
3371,0553575007,6
3371,0671004573,7
3371,0671528203,7
3371,0671705091,7
3371,0671793551,7
3371,0679882820,8
3371,0694014532,9
3371,0743439740,10
3371,0802135196,7
3373,006109157X,7
3373,0061099368,8
3373,0312291639,8
3373,0312995423,5
3373,0375727345,7
3373,0380712040,8
3373,0380804697,7
3373,0385152922,5
3373,038548562X,2
3373,0399149155,8
3373,0425161242,3
3373,0425178951,5
3373,0425195449,7
3373,0440236703,5
3373,0449003787,7
3373,0451208811,8
3373,0452264464,10
3373,0553265415,5
3373,0671027360,5
3373,0671027387,5
3373,0743411439,7
3374,0345384466,8
3374,0505523442,9
3374,0671034006,8
3374,067146969X,10
3374,0821762559,9
3379,0380817152,8
3385,0340565829,8
3393,0425191184,9
3404,0836218221,10
3416,0060086246,8
3416,0312423187,8
3416,0515116173,8
3416,2070388905,10
3416,3257225334,1
3418,0141301074,9
3418,0590224735,6
3418,0590227637,8
3418,0590251589,8
3418,0590251597,8
3418,059035342X,10
3418,0671016792,4
3418,067988288X,7
3418,0679885307,6
3418,0806903481,8
3427,039914465X,8
3427,0452278902,9
3427,074343627X,5
3432,1891620487,10
3437,0060198524,8
3437,0060964049,10
3445,0345334531,6
3460,0446605239,6
3462,0060505265,9
3462,0060920432,9
3462,0316316962,9
3462,0691005419,8
3462,0786884061,10
3462,0864427433,8
3462,1550130994,8
3463,0813812860,5
3463,0842372180,9
3467,006099486X,8
3467,0066211085,8
3467,0399143947,9
3467,042517476X,9
3467,0440237262,9
3471,014004387X,10
3471,0192833871,8
3471,0380713330,10
3471,0393960579,7
3471,0486264785,8
3471,0895772620,9
3471,1551113074,5
3472,0156711427,10
3472,0441172660,8
3472,0553206516,9
3473,0345390458,4
3480,1929317999,10
3481,0312978367,7
3481,0375405429,6
3481,0446675253,5
3481,0553268880,8
3488,0140620524,10
3488,0345391810,9
3492,0671516922,9
3505,0553568760,8
3507,0449212602,8
3508,0140431357,7
3508,0192815466,7
3508,0582349168,4
3509,0743486226,8
3512,0446611867,8
3514,0385336179,9
3521,155054439X,10
3532,0440900794,8
3537,0373483880,7
3537,0553560662,6
3537,0671721291,6
3538,0802130119,10
3538,8420634573,10
3538,8437601851,9
3538,8476680856,10
3538,8478082344,8
3541,0553582755,8
3542,0312050631,5
3542,0446310786,10
3542,044651652X,3
3542,0452268060,2
3543,0380786052,10
3543,0440226104,10
3543,0446364282,8
3543,0671758896,10
3544,0385337272,8
3546,0142002267,8
3547,0671640925,8
3549,0425099644,6
3550,0960809600,8
3556,0385504209,10
3556,0385508042,9
3556,0440439884,10
3556,0440967848,10
3556,044651652X,10
3556,0590424165,8
3556,0590461001,7
3556,0671027360,10
3556,0785272984,8
3556,0842321934,10
3556,0842321942,10
3556,0842321969,10
3556,0842329277,10
3556,0842343253,10
3556,0842343261,10
3556,0842343288,10
3556,0842343296,10
3556,1841952974,8
3564,8401541034,10
3569,0060502258,7
3569,034541036X,10
3569,0517187760,8
3569,0679441557,9
3569,0767905938,6
3569,1565120310,10
3569,156512104X,9
3569,1567315658,1
3573,0886774268,9
3573,1892065169,8
3578,0060987049,9
3578,0141186151,8
3578,0307157857,10
3578,0316346624,10
3578,0345347951,8
3578,0375414487,9
3578,039396647X,10
3578,0449909336,10
3578,0451121902,2
3578,0609808346,9
3578,0679311386,8
3578,0679417796,9
3578,0684833662,8
3578,0802130208,10
3578,1550548913,9
3578,1573225517,10
3580,0312988990,8
3580,0671003755,6
3580,0842373195,4
3583,0043510744,6
